country,machine_type,week_start,year,month,iso_week,bookings,revenue_usd,seasonality_index,demand_level
Germany,Backhoe Loader,2023-07-31,2023,7,31,6,16660,1.55,Medium
Germany,Backhoe Loader,2023-08-07,2023,8,32,5,37625,1.45,Low
Germany,Backhoe Loader,2023-08-14,2023,8,33,6,27930,1.45,Medium
Germany,Backhoe Loader,2023-08-21,2023,8,34,4,30260,1.45,Low
Germany,Backhoe Loader,2023-08-28,2023,8,35,6,31887,1.45,Medium
Germany,Backhoe Loader,2023-09-04,2023,9,36,4,13702,1.35,Low
Germany,Backhoe Loader,2023-09-11,2023,9,37,3,14901,1.35,Low
Germany,Backhoe Loader,2023-09-18,2023,9,38,3,14978,1.35,Low
Germany,Backhoe Loader,2023-09-25,2023,9,39,3,9546,1.35,Low
Germany,Backhoe Loader,2023-10-02,2023,10,40,2,10054,1.2,Low
Germany,Backhoe Loader,2023-10-09,2023,10,41,3,14264,1.2,Low
Germany,Backhoe Loader,2023-10-16,2023,10,42,5,30659,1.2,Low
Germany,Backhoe Loader,2023-10-23,2023,10,43,4,22832,1.2,Low
Germany,Backhoe Loader,2023-10-30,2023,10,44,5,21467,1.2,Low
Germany,Backhoe Loader,2023-11-06,2023,11,45,4,7441,0.9,Low
Germany,Backhoe Loader,2023-11-13,2023,11,46,3,9480,0.9,Low
Germany,Backhoe Loader,2023-11-27,2023,11,48,1,13695,0.9,Low
Germany,Backhoe Loader,2023-12-11,2023,12,50,1,7976,0.65,Low
Germany,Backhoe Loader,2023-12-18,2023,12,51,1,8048,0.65,Low
Germany,Backhoe Loader,2024-01-01,2024,1,1,1,3670,0.6,Low
Germany,Backhoe Loader,2024-01-08,2024,1,2,2,9099,0.6,Low
Germany,Backhoe Loader,2024-01-22,2024,1,4,1,917,0.6,Low
Germany,Backhoe Loader,2024-02-05,2024,2,6,3,9997,0.65,Low
Germany,Backhoe Loader,2024-02-12,2024,2,7,2,13213,0.65,Low
Germany,Backhoe Loader,2024-02-26,2024,2,9,1,2594,0.65,Low
Germany,Backhoe Loader,2024-03-04,2024,3,10,4,34384,0.9,Low
Germany,Backhoe Loader,2024-03-11,2024,3,11,2,6895,0.9,Low
Germany,Backhoe Loader,2024-03-18,2024,3,12,2,6956,0.9,Low
Germany,Backhoe Loader,2024-04-01,2024,4,14,5,37128,1.25,Low
Germany,Backhoe Loader,2024-04-08,2024,4,15,2,6680,1.25,Low
Germany,Backhoe Loader,2024-04-15,2024,4,16,1,946,1.25,Low
Germany,Backhoe Loader,2024-04-22,2024,4,17,5,31759,1.25,Low
Germany,Backhoe Loader,2024-04-29,2024,4,18,3,25806,1.25,Low
Germany,Backhoe Loader,2024-05-06,2024,5,19,2,13618,1.5,Low
Germany,Backhoe Loader,2024-05-13,2024,5,20,4,17400,1.5,Low
Germany,Backhoe Loader,2024-05-20,2024,5,21,2,5181,1.5,Low
Germany,Backhoe Loader,2024-05-27,2024,5,22,5,25521,1.5,Low
Germany,Backhoe Loader,2024-06-03,2024,6,23,3,16129,1.6,Low
Germany,Backhoe Loader,2024-06-10,2024,6,24,6,29362,1.6,Medium
Germany,Backhoe Loader,2024-06-17,2024,6,25,7,25929,1.6,Medium
Germany,Backhoe Loader,2024-06-24,2024,6,26,2,5239,1.6,Low
Germany,Backhoe Loader,2024-07-01,2024,7,27,4,12195,1.55,Low
Germany,Backhoe Loader,2024-07-08,2024,7,28,4,25142,1.55,Low
Germany,Backhoe Loader,2024-07-15,2024,7,29,4,16036,1.55,Low
Germany,Backhoe Loader,2024-07-22,2024,7,30,7,26980,1.55,Medium
Germany,Backhoe Loader,2024-07-29,2024,7,31,3,10451,1.55,Low
Germany,Backhoe Loader,2024-08-05,2024,8,32,3,13301,1.45,Low
Germany,Backhoe Loader,2024-08-12,2024,8,33,4,13844,1.45,Low
Germany,Backhoe Loader,2024-08-19,2024,8,34,4,15933,1.45,Low
Germany,Backhoe Loader,2024-08-26,2024,8,35,6,44427,1.45,Medium
Germany,Backhoe Loader,2024-09-02,2024,9,36,3,8244,1.35,Low
Germany,Backhoe Loader,2024-09-09,2024,9,37,5,14327,1.35,Low
Germany,Backhoe Loader,2024-09-16,2024,9,38,6,33470,1.35,Medium
Germany,Backhoe Loader,2024-09-23,2024,9,39,6,22802,1.35,Medium
Germany,Backhoe Loader,2024-09-30,2024,9,40,6,28440,1.35,Medium
Germany,Backhoe Loader,2024-10-07,2024,10,41,4,29320,1.2,Low
Germany,Backhoe Loader,2024-10-14,2024,10,42,1,5130,1.2,Low
Germany,Backhoe Loader,2024-10-21,2024,10,43,3,14442,1.2,Low
Germany,Backhoe Loader,2024-10-28,2024,10,44,2,3866,1.2,Low
Germany,Backhoe Loader,2024-11-04,2024,11,45,3,15861,0.9,Low
Germany,Backhoe Loader,2024-11-18,2024,11,47,4,33184,0.9,Low
Germany,Backhoe Loader,2024-11-25,2024,11,48,1,4192,0.9,Low
Germany,Backhoe Loader,2024-12-02,2024,12,49,1,8123,0.65,Low
Germany,Backhoe Loader,2024-12-09,2024,12,50,2,3561,0.65,Low
Germany,Backhoe Loader,2024-12-16,2024,12,51,1,10370,0.65,Low
Germany,Backhoe Loader,2024-12-30,2024,12,1,2,6513,0.65,Low
Germany,Backhoe Loader,2025-01-06,2025,1,2,1,7568,0.6,Low
Germany,Backhoe Loader,2025-01-13,2025,1,3,2,3774,0.6,Low
Germany,Backhoe Loader,2025-01-20,2025,1,4,2,17513,0.6,Low
Germany,Backhoe Loader,2025-02-03,2025,2,6,1,4067,0.65,Low
Germany,Backhoe Loader,2025-02-17,2025,2,8,1,7727,0.65,Low
Germany,Backhoe Loader,2025-02-24,2025,2,9,1,5619,0.65,Low
Germany,Backhoe Loader,2025-03-03,2025,3,10,2,10027,0.9,Low
Germany,Backhoe Loader,2025-03-17,2025,3,12,2,8940,0.9,Low
Germany,Backhoe Loader,2025-03-31,2025,3,14,2,11591,0.9,Low
Germany,Backhoe Loader,2025-04-07,2025,4,15,5,18231,1.25,Low
Germany,Backhoe Loader,2025-04-14,2025,4,16,4,20280,1.25,Low
Germany,Backhoe Loader,2025-04-21,2025,4,17,4,24054,1.25,Low
Germany,Backhoe Loader,2025-04-28,2025,4,18,3,11643,1.25,Low
Germany,Backhoe Loader,2025-05-05,2025,5,19,6,13465,1.5,Medium
Germany,Backhoe Loader,2025-05-12,2025,5,20,5,44771,1.5,Low
Germany,Backhoe Loader,2025-05-19,2025,5,21,5,21690,1.5,Low
Germany,Backhoe Loader,2025-05-26,2025,5,22,3,14855,1.5,Low
Germany,Backhoe Loader,2025-06-02,2025,6,23,6,28299,1.6,Medium
Germany,Backhoe Loader,2025-06-09,2025,6,24,3,14104,1.6,Low
Germany,Backhoe Loader,2025-06-16,2025,6,25,2,5102,1.6,Low
Germany,Backhoe Loader,2025-06-23,2025,6,26,1,5256,1.6,Low
Germany,Backhoe Loader,2025-06-30,2025,6,27,3,8604,1.6,Low
Germany,Backhoe Loader,2025-07-07,2025,7,28,4,13604,1.55,Low
Germany,Backhoe Loader,2025-07-14,2025,7,29,9,52303,1.55,Medium
Germany,Backhoe Loader,2025-07-21,2025,7,30,4,28138,1.55,Low
Germany,Backhoe Loader,2025-07-28,2025,7,31,3,10040,1.55,Low
Germany,Backhoe Loader,2025-08-04,2025,8,32,7,38134,1.45,Medium
Germany,Backhoe Loader,2025-08-11,2025,8,33,3,9563,1.45,Low
Germany,Backhoe Loader,2025-08-18,2025,8,34,3,10202,1.45,Low
Germany,Backhoe Loader,2025-08-25,2025,8,35,4,32877,1.45,Low
Germany,Backhoe Loader,2025-09-01,2025,9,36,6,34489,1.35,Medium
Germany,Backhoe Loader,2025-09-08,2025,9,37,2,11538,1.35,Low
Germany,Backhoe Loader,2025-09-15,2025,9,38,6,32785,1.35,Medium
Germany,Backhoe Loader,2025-09-22,2025,9,39,2,4448,1.35,Low
Germany,Backhoe Loader,2025-09-29,2025,9,40,2,21252,1.35,Low
Germany,Backhoe Loader,2025-10-06,2025,10,41,7,35208,1.2,Medium
Germany,Backhoe Loader,2025-10-13,2025,10,42,5,37330,1.2,Low
Germany,Backhoe Loader,2025-10-20,2025,10,43,1,1863,1.2,Low
Germany,Backhoe Loader,2025-11-03,2025,11,45,2,14625,0.9,Low
Germany,Backhoe Loader,2025-11-10,2025,11,46,3,17152,0.9,Low
Germany,Backhoe Loader,2025-11-17,2025,11,47,5,30688,0.9,Low
Germany,Backhoe Loader,2025-11-24,2025,11,48,7,36862,0.9,Medium
Germany,Backhoe Loader,2025-12-08,2025,12,50,2,11106,0.65,Low
Germany,Backhoe Loader,2025-12-15,2025,12,51,1,8068,0.65,Low
Germany,Backhoe Loader,2025-12-22,2025,12,52,1,3742,0.65,Low
Germany,Backhoe Loader,2026-01-05,2026,1,2,1,4784,0.6,Low
Germany,Backhoe Loader,2026-01-19,2026,1,4,1,8114,0.6,Low
Germany,Backhoe Loader,2026-01-26,2026,1,5,3,3995,0.6,Low
Germany,Backhoe Loader,2026-02-02,2026,2,6,1,10248,0.65,Low
Germany,Backhoe Loader,2026-02-09,2026,2,7,1,5441,0.65,Low
Germany,Backhoe Loader,2026-02-16,2026,2,8,2,9932,0.65,Low
Germany,Backhoe Loader,2026-02-23,2026,2,9,2,12448,0.65,Low
Germany,Backhoe Loader,2026-03-02,2026,3,10,4,18504,0.9,Low
Germany,Backhoe Loader,2026-03-09,2026,3,11,1,4838,0.9,Low
Germany,Backhoe Loader,2026-03-16,2026,3,12,5,21280,0.9,Low
Germany,Backhoe Loader,2026-03-23,2026,3,13,4,23096,0.9,Low
Germany,Backhoe Loader,2026-03-30,2026,3,14,6,32376,0.9,Medium
Germany,Backhoe Loader,2026-04-06,2026,4,15,3,15116,1.25,Low
Germany,Backhoe Loader,2026-04-13,2026,4,16,4,23881,1.25,Low
Germany,Backhoe Loader,2026-04-20,2026,4,17,3,19758,1.25,Low
Germany,Backhoe Loader,2026-04-27,2026,4,18,3,15130,1.25,Low
Germany,Backhoe Loader,2026-05-04,2026,5,19,6,37796,1.5,Medium
Germany,Backhoe Loader,2026-05-11,2026,5,20,4,14841,1.5,Low
Germany,Backhoe Loader,2026-05-18,2026,5,21,5,23627,1.5,Low
Germany,Backhoe Loader,2026-05-25,2026,5,22,3,11076,1.5,Low
Germany,Backhoe Loader,2026-06-01,2026,6,23,5,21248,1.6,Low
Germany,Backhoe Loader,2026-06-08,2026,6,24,7,34927,1.6,Medium
Germany,Backhoe Loader,2026-06-15,2026,6,25,3,8206,1.6,Low
Germany,Backhoe Loader,2026-06-22,2026,6,26,2,7493,1.6,Low
Germany,Backhoe Loader,2026-06-29,2026,6,27,2,7448,1.6,Low
Germany,Compactor,2023-01-09,2023,1,2,2,21711,0.55,Low
Germany,Compactor,2023-01-16,2023,1,3,1,5222,0.55,Low
Germany,Compactor,2023-01-23,2023,1,4,2,15975,0.55,Low
Germany,Compactor,2023-01-30,2023,1,5,1,10541,0.55,Low
Germany,Compactor,2023-02-20,2023,2,8,2,13925,0.6,Low
Germany,Compactor,2023-02-27,2023,2,9,6,24300,0.6,Medium
Germany,Compactor,2023-03-06,2023,3,10,4,15850,0.85,Low
Germany,Compactor,2023-03-13,2023,3,11,3,13597,0.85,Low
Germany,Compactor,2023-03-20,2023,3,12,1,10172,0.85,Low
Germany,Compactor,2023-03-27,2023,3,13,6,32888,0.85,Medium
Germany,Compactor,2023-04-03,2023,4,14,3,11717,1.3,Low
Germany,Compactor,2023-04-10,2023,4,15,1,1118,1.3,Low
Germany,Compactor,2023-04-17,2023,4,16,7,55507,1.3,Medium
Germany,Compactor,2023-04-24,2023,4,17,4,15258,1.3,Low
Germany,Compactor,2023-05-01,2023,5,18,6,48450,1.6,Medium
Germany,Compactor,2023-05-08,2023,5,19,7,33315,1.6,Medium
Germany,Compactor,2023-05-15,2023,5,20,6,25788,1.6,Medium
Germany,Compactor,2023-05-22,2023,5,21,6,37993,1.6,Medium
Germany,Compactor,2023-05-29,2023,5,22,8,42204,1.6,Medium
Germany,Compactor,2023-06-05,2023,6,23,6,43673,1.7,Medium
Germany,Compactor,2023-06-12,2023,6,24,2,4638,1.7,Low
Germany,Compactor,2023-06-19,2023,6,25,6,33633,1.7,Medium
Germany,Compactor,2023-06-26,2023,6,26,3,16338,1.7,Low
Germany,Compactor,2023-07-03,2023,7,27,4,10394,1.65,Low
Germany,Compactor,2023-07-10,2023,7,28,8,31101,1.65,Medium
Germany,Compactor,2023-07-17,2023,7,29,7,50380,1.65,Medium
Germany,Compactor,2023-07-24,2023,7,30,2,11014,1.65,Low
Germany,Compactor,2023-07-31,2023,7,31,5,53022,1.65,Low
Germany,Compactor,2023-08-07,2023,8,32,6,42049,1.55,Medium
Germany,Compactor,2023-08-14,2023,8,33,3,19114,1.55,Low
Germany,Compactor,2023-08-21,2023,8,34,4,24353,1.55,Low
Germany,Compactor,2023-08-28,2023,8,35,5,35896,1.55,Low
Germany,Compactor,2023-09-04,2023,9,36,7,45418,1.4,Medium
Germany,Compactor,2023-09-11,2023,9,37,4,12230,1.4,Low
Germany,Compactor,2023-09-18,2023,9,38,4,25165,1.4,Low
Germany,Compactor,2023-09-25,2023,9,39,1,3790,1.4,Low
Germany,Compactor,2023-10-02,2023,10,40,1,1678,1.2,Low
Germany,Compactor,2023-10-09,2023,10,41,3,19634,1.2,Low
Germany,Compactor,2023-10-16,2023,10,42,5,30886,1.2,Low
Germany,Compactor,2023-10-23,2023,10,43,2,11593,1.2,Low
Germany,Compactor,2023-10-30,2023,10,44,2,12718,1.2,Low
Germany,Compactor,2023-11-06,2023,11,45,3,13649,0.85,Low
Germany,Compactor,2023-11-13,2023,11,46,6,40958,0.85,Medium
Germany,Compactor,2023-11-20,2023,11,47,4,18139,0.85,Low
Germany,Compactor,2023-11-27,2023,11,48,1,6082,0.85,Low
Germany,Compactor,2023-12-04,2023,12,49,2,17334,0.6,Low
Germany,Compactor,2023-12-11,2023,12,50,3,31165,0.6,Low
Germany,Compactor,2023-12-18,2023,12,51,3,9097,0.6,Low
Germany,Compactor,2023-12-25,2023,12,52,1,12138,0.6,Low
Germany,Compactor,2024-01-15,2024,1,3,1,11286,0.55,Low
Germany,Compactor,2024-01-22,2024,1,4,1,7259,0.55,Low
Germany,Compactor,2024-01-29,2024,1,5,1,7001,0.55,Low
Germany,Compactor,2024-02-26,2024,2,9,1,9612,0.6,Low
Germany,Compactor,2024-03-04,2024,3,10,4,29896,0.85,Low
Germany,Compactor,2024-03-11,2024,3,11,2,7846,0.85,Low
Germany,Compactor,2024-03-18,2024,3,12,3,17035,0.85,Low
Germany,Compactor,2024-03-25,2024,3,13,2,15008,0.85,Low
Germany,Compactor,2024-04-01,2024,4,14,5,21968,1.3,Low
Germany,Compactor,2024-04-08,2024,4,15,8,50790,1.3,Medium
Germany,Compactor,2024-04-15,2024,4,16,5,26838,1.3,Low
Germany,Compactor,2024-04-22,2024,4,17,5,17964,1.3,Low
Germany,Compactor,2024-04-29,2024,4,18,5,33788,1.3,Low
Germany,Compactor,2024-05-06,2024,5,19,1,14331,1.6,Low
Germany,Compactor,2024-05-13,2024,5,20,7,26008,1.6,Medium
Germany,Compactor,2024-05-20,2024,5,21,8,38801,1.6,Medium
Germany,Compactor,2024-05-27,2024,5,22,4,14713,1.6,Low
Germany,Compactor,2024-06-03,2024,6,23,2,5816,1.7,Low
Germany,Compactor,2024-06-10,2024,6,24,6,25294,1.7,Medium
Germany,Compactor,2024-06-17,2024,6,25,2,6825,1.7,Low
Germany,Compactor,2024-06-24,2024,6,26,7,46480,1.7,Medium
Germany,Compactor,2024-07-01,2024,7,27,6,33660,1.65,Medium
Germany,Compactor,2024-07-08,2024,7,28,6,39496,1.65,Medium
Germany,Compactor,2024-07-15,2024,7,29,8,33421,1.65,Medium
Germany,Compactor,2024-07-22,2024,7,30,5,20457,1.65,Low
Germany,Compactor,2024-07-29,2024,7,31,7,61898,1.65,Medium
Germany,Compactor,2024-08-05,2024,8,32,3,18717,1.55,Low
Germany,Compactor,2024-08-12,2024,8,33,5,32968,1.55,Low
Germany,Compactor,2024-08-19,2024,8,34,5,14580,1.55,Low
Germany,Compactor,2024-08-26,2024,8,35,4,19828,1.55,Low
Germany,Compactor,2024-09-02,2024,9,36,5,46854,1.4,Low
Germany,Compactor,2024-09-09,2024,9,37,4,26657,1.4,Low
Germany,Compactor,2024-09-16,2024,9,38,2,5706,1.4,Low
Germany,Compactor,2024-09-23,2024,9,39,4,32838,1.4,Low
Germany,Compactor,2024-09-30,2024,9,40,3,8745,1.4,Low
Germany,Compactor,2024-10-07,2024,10,41,6,23801,1.2,Medium
Germany,Compactor,2024-10-14,2024,10,42,2,8510,1.2,Low
Germany,Compactor,2024-10-21,2024,10,43,1,4847,1.2,Low
Germany,Compactor,2024-11-04,2024,11,45,1,9975,0.85,Low
Germany,Compactor,2024-11-11,2024,11,46,4,17351,0.85,Low
Germany,Compactor,2024-11-18,2024,11,47,1,13110,0.85,Low
Germany,Compactor,2024-11-25,2024,11,48,4,15017,0.85,Low
Germany,Compactor,2024-12-02,2024,12,49,1,1094,0.6,Low
Germany,Compactor,2024-12-09,2024,12,50,2,8200,0.6,Low
Germany,Compactor,2024-12-16,2024,12,51,1,5299,0.6,Low
Germany,Compactor,2024-12-23,2024,12,52,1,9605,0.6,Low
Germany,Compactor,2024-12-30,2024,12,1,2,20169,0.6,Low
Germany,Compactor,2025-01-06,2025,1,2,2,6924,0.55,Low
Germany,Compactor,2025-01-13,2025,1,3,1,6441,0.55,Low
Germany,Compactor,2025-01-20,2025,1,4,1,1094,0.55,Low
Germany,Compactor,2025-02-03,2025,2,6,2,12743,0.6,Low
Germany,Compactor,2025-02-10,2025,2,7,2,10758,0.6,Low
Germany,Compactor,2025-02-17,2025,2,8,1,3710,0.6,Low
Germany,Compactor,2025-02-24,2025,2,9,1,6495,0.6,Low
Germany,Compactor,2025-03-03,2025,3,10,1,1120,0.85,Low
Germany,Compactor,2025-03-10,2025,3,11,6,45294,0.85,Medium
Germany,Compactor,2025-03-17,2025,3,12,2,6379,0.85,Low
Germany,Compactor,2025-03-24,2025,3,13,4,28528,0.85,Low
Germany,Compactor,2025-03-31,2025,3,14,4,27079,0.85,Low
Germany,Compactor,2025-04-07,2025,4,15,4,21379,1.3,Low
Germany,Compactor,2025-04-14,2025,4,16,7,42843,1.3,Medium
Germany,Compactor,2025-04-21,2025,4,17,4,41777,1.3,Low
Germany,Compactor,2025-04-28,2025,4,18,3,14643,1.3,Low
Germany,Compactor,2025-05-05,2025,5,19,4,40725,1.6,Low
Germany,Compactor,2025-05-12,2025,5,20,5,30882,1.6,Low
Germany,Compactor,2025-05-19,2025,5,21,7,38354,1.6,Medium
Germany,Compactor,2025-05-26,2025,5,22,3,15619,1.6,Low
Germany,Compactor,2025-06-02,2025,6,23,6,40005,1.7,Medium
Germany,Compactor,2025-06-09,2025,6,24,4,50500,1.7,Low
Germany,Compactor,2025-06-16,2025,6,25,5,23846,1.7,Low
Germany,Compactor,2025-06-23,2025,6,26,4,25510,1.7,Low
Germany,Compactor,2025-06-30,2025,6,27,7,26697,1.7,Medium
Germany,Compactor,2025-07-07,2025,7,28,4,23905,1.65,Low
Germany,Compactor,2025-07-14,2025,7,29,1,4469,1.65,Low
Germany,Compactor,2025-07-21,2025,7,30,5,39936,1.65,Low
Germany,Compactor,2025-07-28,2025,7,31,3,21039,1.65,Low
Germany,Compactor,2025-08-04,2025,8,32,4,18447,1.55,Low
Germany,Compactor,2025-08-11,2025,8,33,5,36213,1.55,Low
Germany,Compactor,2025-08-18,2025,8,34,5,23267,1.55,Low
Germany,Compactor,2025-08-25,2025,8,35,6,21280,1.55,Medium
Germany,Compactor,2025-09-01,2025,9,36,3,20040,1.4,Low
Germany,Compactor,2025-09-08,2025,9,37,2,5924,1.4,Low
Germany,Compactor,2025-09-15,2025,9,38,9,47709,1.4,Medium
Germany,Compactor,2025-09-22,2025,9,39,3,30601,1.4,Low
Germany,Compactor,2025-09-29,2025,9,40,2,5478,1.4,Low
Germany,Compactor,2025-10-06,2025,10,41,6,15246,1.2,Medium
Germany,Compactor,2025-10-13,2025,10,42,2,22528,1.2,Low
Germany,Compactor,2025-10-20,2025,10,43,5,22265,1.2,Low
Germany,Compactor,2025-10-27,2025,10,44,4,10118,1.2,Low
Germany,Compactor,2025-11-03,2025,11,45,2,8952,0.85,Low
Germany,Compactor,2025-11-10,2025,11,46,4,20130,0.85,Low
Germany,Compactor,2025-11-17,2025,11,47,3,12540,0.85,Low
Germany,Compactor,2025-11-24,2025,11,48,3,10868,0.85,Low
Germany,Compactor,2025-12-01,2025,12,49,1,3351,0.6,Low
Germany,Compactor,2025-12-15,2025,12,51,1,8255,0.6,Low
Germany,Compactor,2025-12-29,2025,12,1,1,1084,0.6,Low
Germany,Compactor,2026-01-12,2026,1,3,3,27283,0.55,Low
Germany,Compactor,2026-01-19,2026,1,4,2,14155,0.55,Low
Germany,Compactor,2026-02-02,2026,2,6,1,6114,0.6,Low
Germany,Compactor,2026-02-09,2026,2,7,2,8802,0.6,Low
Germany,Compactor,2026-02-16,2026,2,8,2,10607,0.6,Low
Germany,Compactor,2026-02-23,2026,2,9,1,3214,0.6,Low
Germany,Compactor,2026-03-02,2026,3,10,2,7733,0.85,Low
Germany,Compactor,2026-03-09,2026,3,11,5,18800,0.85,Low
Germany,Compactor,2026-03-16,2026,3,12,2,7858,0.85,Low
Germany,Compactor,2026-03-23,2026,3,13,5,22281,0.85,Low
Germany,Compactor,2026-03-30,2026,3,14,8,37683,0.85,Medium
Germany,Compactor,2026-04-06,2026,4,15,5,55412,1.3,Low
Germany,Compactor,2026-04-13,2026,4,16,7,29340,1.3,Medium
Germany,Compactor,2026-04-20,2026,4,17,5,27795,1.3,Low
Germany,Compactor,2026-04-27,2026,4,18,7,53301,1.3,Medium
Germany,Compactor,2026-05-04,2026,5,19,2,12244,1.6,Low
Germany,Compactor,2026-05-11,2026,5,20,2,10839,1.6,Low
Germany,Compactor,2026-05-18,2026,5,21,4,31983,1.6,Low
Germany,Compactor,2026-05-25,2026,5,22,6,53628,1.6,Medium
Germany,Compactor,2026-06-01,2026,6,23,5,35343,1.7,Low
Germany,Compactor,2026-06-08,2026,6,24,5,22565,1.7,Low
Germany,Compactor,2026-06-15,2026,6,25,6,38882,1.7,Medium
Germany,Compactor,2026-06-22,2026,6,26,5,34195,1.7,Low
Germany,Compactor,2026-06-29,2026,6,27,1,2260,1.7,Low
Germany,Dozer,2023-01-16,2023,1,3,2,44977,0.55,Low
Germany,Dozer,2023-01-23,2023,1,4,1,6149,0.55,Low
Germany,Dozer,2023-02-06,2023,2,6,3,48732,0.6,Low
Germany,Dozer,2023-02-27,2023,2,9,1,11123,0.6,Low
Germany,Dozer,2023-03-06,2023,3,10,3,40329,0.85,Low
Germany,Dozer,2023-03-13,2023,3,11,1,2650,0.85,Low
Germany,Dozer,2023-03-20,2023,3,12,2,27942,0.85,Low
Germany,Dozer,2023-03-27,2023,3,13,1,25872,0.85,Low
Germany,Dozer,2023-04-03,2023,4,14,2,16416,1.3,Low
Germany,Dozer,2023-04-10,2023,4,15,6,121833,1.3,Medium
Germany,Dozer,2023-04-17,2023,4,16,5,80035,1.3,Low
Germany,Dozer,2023-04-24,2023,4,17,1,10110,1.3,Low
Germany,Dozer,2023-05-01,2023,5,18,1,30774,1.6,Low
Germany,Dozer,2023-05-08,2023,5,19,5,71165,1.6,Low
Germany,Dozer,2023-05-15,2023,5,20,4,70541,1.6,Low
Germany,Dozer,2023-05-22,2023,5,21,3,58539,1.6,Low
Germany,Dozer,2023-05-29,2023,5,22,2,15352,1.6,Low
Germany,Dozer,2023-06-05,2023,6,23,3,16961,1.7,Low
Germany,Dozer,2023-06-12,2023,6,24,1,3395,1.7,Low
Germany,Dozer,2023-06-19,2023,6,25,4,77710,1.7,Low
Germany,Dozer,2023-06-26,2023,6,26,5,104123,1.7,Low
Germany,Dozer,2023-07-03,2023,7,27,1,3745,1.6,Low
Germany,Dozer,2023-07-10,2023,7,28,2,22029,1.6,Low
Germany,Dozer,2023-07-17,2023,7,29,4,78913,1.6,Low
Germany,Dozer,2023-07-24,2023,7,30,2,26420,1.6,Low
Germany,Dozer,2023-07-31,2023,7,31,6,93719,1.6,Medium
Germany,Dozer,2023-08-07,2023,8,32,3,21282,1.5,Low
Germany,Dozer,2023-08-14,2023,8,33,3,47174,1.5,Low
Germany,Dozer,2023-08-21,2023,8,34,6,74668,1.5,Medium
Germany,Dozer,2023-08-28,2023,8,35,3,44694,1.5,Low
Germany,Dozer,2023-09-04,2023,9,36,2,18652,1.4,Low
Germany,Dozer,2023-09-11,2023,9,37,4,51523,1.4,Low
Germany,Dozer,2023-09-18,2023,9,38,4,63769,1.4,Low
Germany,Dozer,2023-09-25,2023,9,39,5,51859,1.4,Low
Germany,Dozer,2023-10-09,2023,10,41,3,34895,1.2,Low
Germany,Dozer,2023-10-16,2023,10,42,5,88724,1.2,Low
Germany,Dozer,2023-10-23,2023,10,43,1,7843,1.2,Low
Germany,Dozer,2023-11-06,2023,11,45,2,21444,0.85,Low
Germany,Dozer,2023-11-13,2023,11,46,1,26146,0.85,Low
Germany,Dozer,2023-11-27,2023,11,48,4,41485,0.85,Low
Germany,Dozer,2023-12-11,2023,12,50,3,37556,0.6,Low
Germany,Dozer,2023-12-18,2023,12,51,2,11499,0.6,Low
Germany,Dozer,2024-01-08,2024,1,2,1,4659,0.55,Low
Germany,Dozer,2024-01-15,2024,1,3,1,18072,0.55,Low
Germany,Dozer,2024-02-05,2024,2,6,2,30267,0.6,Low
Germany,Dozer,2024-02-26,2024,2,9,1,29621,0.6,Low
Germany,Dozer,2024-03-04,2024,3,10,4,35132,0.85,Low
Germany,Dozer,2024-03-11,2024,3,11,1,41876,0.85,Low
Germany,Dozer,2024-03-18,2024,3,12,4,40550,0.85,Low
Germany,Dozer,2024-03-25,2024,3,13,3,61951,0.85,Low
Germany,Dozer,2024-04-01,2024,4,14,3,27482,1.3,Low
Germany,Dozer,2024-04-08,2024,4,15,3,67374,1.3,Low
Germany,Dozer,2024-04-15,2024,4,16,2,18752,1.3,Low
Germany,Dozer,2024-04-22,2024,4,17,2,23486,1.3,Low
Germany,Dozer,2024-04-29,2024,4,18,1,32116,1.3,Low
Germany,Dozer,2024-05-06,2024,5,19,3,19053,1.6,Low
Germany,Dozer,2024-05-13,2024,5,20,5,51275,1.6,Low
Germany,Dozer,2024-05-20,2024,5,21,1,7572,1.6,Low
Germany,Dozer,2024-05-27,2024,5,22,3,56687,1.6,Low
Germany,Dozer,2024-06-03,2024,6,23,3,24948,1.7,Low
Germany,Dozer,2024-06-10,2024,6,24,1,34647,1.7,Low
Germany,Dozer,2024-06-17,2024,6,25,2,5454,1.7,Low
Germany,Dozer,2024-06-24,2024,6,26,3,16329,1.7,Low
Germany,Dozer,2024-07-01,2024,7,27,6,49281,1.6,Medium
Germany,Dozer,2024-07-08,2024,7,28,3,19129,1.6,Low
Germany,Dozer,2024-07-15,2024,7,29,5,91546,1.6,Low
Germany,Dozer,2024-07-22,2024,7,30,4,62336,1.6,Low
Germany,Dozer,2024-07-29,2024,7,31,4,95567,1.6,Low
Germany,Dozer,2024-08-12,2024,8,33,4,63718,1.5,Low
Germany,Dozer,2024-08-19,2024,8,34,4,45391,1.5,Low
Germany,Dozer,2024-08-26,2024,8,35,3,25054,1.5,Low
Germany,Dozer,2024-09-02,2024,9,36,1,6439,1.4,Low
Germany,Dozer,2024-09-09,2024,9,37,3,58625,1.4,Low
Germany,Dozer,2024-09-16,2024,9,38,5,87766,1.4,Low
Germany,Dozer,2024-09-23,2024,9,39,1,27674,1.4,Low
Germany,Dozer,2024-10-07,2024,10,41,3,69117,1.2,Low
