asset_id,qr_code,rfid_tag,asset_name,equipment_type,manufacturer,model,serial_number,purchase_year,engine_type,fuel_type,fuel_capacity_l,horsepower,operating_weight_kg,country,current_site_id,current_status,total_engine_hours,expected_life_hours,last_service_date,next_service_due,daily_rental_rate,purchase_cost,condition,ownership,iot_enabled,image_url
MAC00444,QR-00444-JU8OXM,RFID34314630,Caterpillar 16M3 #0444,Motor Grader,Caterpillar,16M3,CAT9278006,2023,Diesel,Diesel,415,287,16051,India,SITE0077,available,3138,14000,2022-02-14,2022-04-24,520,95344,Fair,Owned,True,https://images.catrental.com/assets/motor-grader.jpg
MAC00445,QR-00445-XPJ2QI,RFID95235819,JCB 3CX Compact #0445,Backhoe Loader,JCB,3CX Compact,JCB7457461,2023,Diesel,Diesel,130,172,11456,India,SITE0027,rented,2305,10000,2022-08-20,2022-12-02,232,46714,Fair,Owned,True,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00446,QR-00446-BN62NK,RFID60019954,Volvo A40G #0446,Dump Truck,Volvo,A40G,VOL5290138,2025,Diesel,Diesel,750,176,14227,Germany,SITE0137,rented,100,18000,2021-11-29,2022-06-03,618,132699,Good,Leased,False,https://images.catrental.com/assets/dump-truck.jpg
MAC00447,QR-00447-X7X8W4,RFID76373810,SnowEx HDV #0447,Snow Plow,SnowEx,HDV,SNO4835957,2020,Attachment-No-Engine,Diesel,90,117,7306,Germany,SITE0064,rented,6706,6000,2022-09-21,2023-02-03,377,97321,Good,Owned,True,https://images.catrental.com/assets/snow-plow.jpg
MAC00448,QR-00448-1X1VH3,RFID43799010,XCMG QY50KA #0448,Mobile Crane,XCMG,QY50KA,XCM3668719,2022,Diesel,Diesel,500,480,44446,Germany,SITE0164,rented,4943,20000,2022-08-05,2022-12-05,1931,442760,Good,Owned,True,https://images.catrental.com/assets/mobile-crane.jpg
MAC00449,QR-00449-JQ0AQK,RFID91001528,Caterpillar EP18NT #0449,Forklift,Caterpillar,EP18NT,CAT9925674,2021,Diesel,Electric,55,60,4402,USA,SITE0142,rented,5713,12000,2022-12-15,2023-03-29,239,38448,Fair,Leased,True,https://images.catrental.com/assets/forklift.jpg
MAC00450,QR-00450-PM9DBE,RFID95365934,Caterpillar 950GC #0450,Wheel Loader,Caterpillar,950GC,CAT2064273,2023,Diesel,Diesel,380,227,14106,USA,SITE0016,available,2190,13000,2022-03-19,2022-05-25,631,190620,Poor,Owned,True,https://images.catrental.com/assets/wheel-loader.jpg
MAC00451,QR-00451-1W3LCZ,RFID23498326,JCB 3CX Compact #0451,Backhoe Loader,JCB,3CX Compact,JCB4754689,2022,Diesel,Diesel,130,140,11183,India,SITE0173,available,4917,10000,2022-01-15,2022-05-14,273,63091,Excellent,Leased,True,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00452,QR-00452-YSRTTY,RFID56783145,Cummins C220D5 #0452,Generator,Cummins,C220D5,CUM2862430,2019,Diesel,Diesel,220,82,4050,India,SITE0135,available,10213,15000,2022-09-29,2023-02-24,151,30965,Good,Owned,True,https://images.catrental.com/assets/generator.jpg
MAC00453,QR-00453-LYYZ7P,RFID73606627,Caterpillar 770G #0453,Dump Truck,Caterpillar,770G,CAT6997504,2021,Diesel,Diesel,750,189,9138,Australia,SITE0160,rented,6055,18000,2022-07-29,2022-12-24,635,111976,Excellent,Owned,True,https://images.catrental.com/assets/dump-truck.jpg
MAC00454,QR-00454-JD1BJE,RFID97912977,Bobcat S650 #0454,Skid Steer Loader,Bobcat,S650,BOB8137060,2024,Electric-Hybrid,Diesel,100,99,4563,Germany,SITE0065,available,1210,9000,2021-12-27,2022-04-08,338,72586,Excellent,Owned,True,https://images.catrental.com/assets/skid-steer-loader.jpg
MAC00455,QR-00455-LBLWVF,RFID26782946,Caterpillar 980M #0455,Wheel Loader,Caterpillar,980M,CAT1995162,2025,Electric-Hybrid,Diesel,380,235,17605,Germany,SITE0111,rented,100,13000,2022-05-22,2022-11-24,912,184491,Excellent,Leased,True,https://images.catrental.com/assets/wheel-loader.jpg
MAC00456,QR-00456-CN3ON4,RFID29428383,Volvo L120H #0456,Wheel Loader,Volvo,L120H,VOL3554392,2022,Diesel,Diesel,380,255,12994,India,SITE0089,rented,2852,13000,2022-11-15,2023-03-29,404,73298,Excellent,Owned,True,https://images.catrental.com/assets/wheel-loader.jpg
MAC00457,QR-00457-GD4HKP,RFID92548875,Komatsu D65PX-18 #0457,Bulldozer,Komatsu,D65PX-18,KOM5341285,2019,Diesel,Diesel,620,382,32319,USA,SITE0079,maintenance,6287,15000,2022-12-19,2023-05-01,1185,300256,Good,Leased,True,https://images.catrental.com/assets/bulldozer.jpg
MAC00458,QR-00458-O2MCQ4,RFID78348181,Caterpillar 420F #0458,Backhoe Loader,Caterpillar,420F,CAT3122436,2021,Diesel,Diesel,130,166,7703,USA,SITE0048,available,6866,10000,2022-11-03,2023-05-01,497,100306,Fair,Leased,True,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00459,QR-00459-HQ2EAE,RFID78967077,Caterpillar D6T #0459,Bulldozer,Caterpillar,D6T,CAT8426494,2022,Electric-Hybrid,Diesel,620,408,25957,Germany,SITE0074,rented,4537,15000,2022-11-23,2023-04-14,1412,275436,Fair,Leased,True,https://images.catrental.com/assets/bulldozer.jpg
MAC00460,QR-00460-1N3IRW,RFID38594677,Caterpillar 12M3 #0460,Motor Grader,Caterpillar,12M3,CAT3196676,2020,Diesel,Diesel,415,317,25386,India,SITE0135,rented,4786,14000,2022-10-02,2022-12-02,447,106408,Good,Owned,True,https://images.catrental.com/assets/motor-grader.jpg
MAC00461,QR-00461-YQMWT0,RFID42224818,Grove GMK4100L-1 #0461,Mobile Crane,Grove,GMK4100L-1,GRO7846562,2020,Electric-Hybrid,Diesel,500,517,24665,India,SITE0014,rented,4298,20000,2022-09-17,2023-01-24,920,198168,Excellent,Owned,True,https://images.catrental.com/assets/mobile-crane.jpg
MAC00462,QR-00462-FAIXG2,RFID33328735,JCB 3DX Xtra #0462,Backhoe Loader,JCB,3DX Xtra,JCB6209399,2019,Diesel,Diesel,130,163,11746,India,SITE0024,available,9146,10000,2022-11-10,2023-05-28,250,51609,Excellent,Leased,True,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00463,QR-00463-90VQSZ,RFID96975241,Komatsu WA470-8 #0463,Wheel Loader,Komatsu,WA470-8,KOM9034342,2020,Electric-Hybrid,Diesel,380,234,12433,India,SITE0178,rented,11499,13000,2022-03-17,2022-06-07,373,100491,Good,Owned,True,https://images.catrental.com/assets/wheel-loader.jpg
MAC00464,QR-00464-2Y4LGQ,RFID81012764,JCB 3CX Compact #0464,Backhoe Loader,JCB,3CX Compact,JCB1462791,2025,Diesel,Diesel,130,138,7493,India,SITE0082,available,100,10000,2022-08-16,2023-01-16,254,56230,Fair,Owned,True,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00465,QR-00465-3VQRIQ,RFID25613416,Putzmeister TMM 24-4 #0465,Concrete Mixer,Putzmeister,TMM 24-4,PUT7534479,2021,Electric-Hybrid,Diesel,300,145,11078,India,SITE0047,rented,4192,8000,2022-07-08,2022-12-01,238,50289,Good,Owned,True,https://images.catrental.com/assets/concrete-mixer.jpg
MAC00466,QR-00466-DT4RK9,RFID32263132,Caterpillar VBX18 #0466,Snow Plow,Caterpillar,VBX18,CAT8696822,2022,Attachment-No-Engine,Electric,90,109,8858,Germany,SITE0075,maintenance,4299,6000,2022-04-22,2022-08-13,389,103840,Fair,Owned,True,https://images.catrental.com/assets/snow-plow.jpg
MAC00467,QR-00467-KYCQ2Y,RFID33369425,Ajax Fiori ARGO 4000 #0467,Concrete Mixer,Ajax Fiori,ARGO 4000,AJA1014235,2024,Diesel,Diesel,300,132,7773,India,SITE0103,rented,1059,8000,2021-12-24,2022-04-18,226,44545,Good,Leased,True,https://images.catrental.com/assets/concrete-mixer.jpg
MAC00468,QR-00468-V67HT2,RFID41048131,Bobcat S650 #0468,Skid Steer Loader,Bobcat,S650,BOB7501157,2022,Diesel,Diesel,100,90,6935,India,SITE0167,rented,6750,9000,2022-06-21,2023-01-04,167,43076,Good,Owned,True,https://images.catrental.com/assets/skid-steer-loader.jpg
MAC00469,QR-00469-RCLIC6,RFID16694723,Caterpillar 16M3 #0469,Motor Grader,Caterpillar,16M3,CAT3812988,2022,Electric-Hybrid,Diesel,415,325,22755,India,SITE0162,available,5294,14000,2021-11-27,2022-02-24,586,100454,Excellent,Owned,True,https://images.catrental.com/assets/motor-grader.jpg
MAC00470,QR-00470-4RYS04,RFID79879085,Tsurumi HS3.75S #0470,Water Pump,Tsurumi,HS3.75S,TSU1896378,2020,Diesel,Diesel,60,55,3323,India,SITE0110,rented,5970,8000,2022-01-09,2022-06-20,77,16062,Good,Owned,True,https://images.catrental.com/assets/water-pump.jpg
MAC00471,QR-00471-M0TTD7,RFID11263412,Caterpillar 12M3 #0471,Motor Grader,Caterpillar,12M3,CAT8004637,2022,Electric-Hybrid,Diesel,415,275,16352,India,SITE0020,available,3096,14000,2022-06-05,2022-10-28,526,97373,Fair,Leased,True,https://images.catrental.com/assets/motor-grader.jpg
MAC00472,QR-00472-301DVV,RFID39248539,Caterpillar 785C #0472,Dump Truck,Caterpillar,785C,CAT8526784,2020,Electric-Hybrid,Diesel,750,206,12433,Australia,SITE0113,rented,6729,18000,2022-06-27,2022-11-24,623,112775,Fair,Owned,True,https://images.catrental.com/assets/dump-truck.jpg
MAC00473,QR-00473-1XAC9M,RFID33050625,Hamm 3520 #0473,Road Roller,Hamm,3520,HAM2909727,2019,Diesel,Diesel,200,166,13518,Germany,SITE0164,available,6203,9000,2022-01-08,2022-03-21,651,128521,Good,Owned,True,https://images.catrental.com/assets/road-roller.jpg
MAC00474,QR-00474-IYV0N1,RFID77581598,Komatsu HD465-7 #0474,Dump Truck,Komatsu,HD465-7,KOM1944260,2021,Diesel,Diesel,750,180,11724,India,SITE0036,transit,5664,18000,2022-12-08,2023-04-26,340,71964,Fair,Owned,False,https://images.catrental.com/assets/dump-truck.jpg
MAC00475,QR-00475-616D3C,RFID90557330,Caterpillar 262D3 #0475,Skid Steer Loader,Caterpillar,262D3,CAT3441083,2022,Diesel,Diesel,100,98,8462,USA,SITE0050,rented,5298,9000,2022-02-25,2022-06-04,335,63451,Fair,Leased,False,https://images.catrental.com/assets/skid-steer-loader.jpg
MAC00476,QR-00476-OBZOUJ,RFID44656091,Grindex Major H #0476,Water Pump,Grindex,Major H,GRI4151929,2024,Diesel,Diesel,60,55,3877,India,SITE0060,available,1577,8000,2022-01-05,2022-04-21,76,21994,Good,Owned,True,https://images.catrental.com/assets/water-pump.jpg
MAC00477,QR-00477-XPXN2T,RFID28201448,Schwing Stetter AM 7 CBM #0477,Concrete Mixer,Schwing Stetter,AM 7 CBM,SCH1774125,2024,Diesel,Diesel,300,150,6192,Germany,SITE0049,transit,853,8000,2022-04-09,2022-09-02,474,113293,Good,Leased,True,https://images.catrental.com/assets/concrete-mixer.jpg
MAC00478,QR-00478-C5HWGP,RFID13863169,Tadano ATF 60G-3 #0478,Mobile Crane,Tadano,ATF 60G-3,TAD9526554,2021,Electric-Hybrid,Diesel,500,536,25223,USA,SITE0080,available,4330,20000,2022-05-31,2022-11-09,1766,405333,Fair,Leased,True,https://images.catrental.com/assets/mobile-crane.jpg
MAC00479,QR-00479-3CYI0P,RFID51411691,Caterpillar 336F #0479,Excavator,Caterpillar,336F,CAT4850943,2023,Diesel,Diesel,400,261,19689,India,SITE0036,available,3154,12000,2022-11-13,2023-05-26,553,117659,Good,Owned,True,https://images.catrental.com/assets/excavator.jpg
MAC00480,QR-00480-31AVPM,RFID22195202,Bomag BW 213 #0480,Road Roller,Bomag,BW 213,BOM5104558,2020,Diesel,Diesel,200,177,11360,Australia,SITE0026,available,4979,9000,2022-01-11,2022-05-22,477,143693,Poor,Owned,True,https://images.catrental.com/assets/road-roller.jpg
MAC00481,QR-00481-QL3E49,RFID95018569,Caterpillar CS56B #0481,Road Roller,Caterpillar,CS56B,CAT4229956,2021,Diesel,Diesel,200,171,13684,USA,SITE0154,rented,5048,9000,2022-02-17,2022-05-04,543,108968,Excellent,Leased,True,https://images.catrental.com/assets/road-roller.jpg
MAC00482,QR-00482-WGRZPX,RFID66831347,Caterpillar 390F #0482,Excavator,Caterpillar,390F,CAT1591105,2021,Diesel,Diesel,400,309,20015,India,SITE0002,rented,6023,12000,2022-03-03,2022-06-15,525,98413,Good,Owned,True,https://images.catrental.com/assets/excavator.jpg
MAC00483,QR-00483-EX4KNY,RFID78771458,Hamm 3520 #0483,Road Roller,Hamm,3520,HAM6126173,2024,Diesel,Diesel,200,161,8934,Germany,SITE0070,available,1433,9000,2022-02-16,2022-06-15,606,112136,Good,Owned,True,https://images.catrental.com/assets/road-roller.jpg
MAC00484,QR-00484-S1NKK0,RFID33702186,Caterpillar 349F #0484,Excavator,Caterpillar,349F,CAT1625496,2019,Electric-Hybrid,Diesel,400,321,24795,India,SITE0004,available,11000,12000,2022-05-22,2022-09-24,494,126796,Good,Owned,True,https://images.catrental.com/assets/excavator.jpg
MAC00485,QR-00485-V5745I,RFID67300232,JCB JS205 #0485,Excavator,JCB,JS205,JCB7261552,2021,Electric-Hybrid,Diesel,400,275,15421,Germany,SITE0078,available,4610,12000,2022-02-10,2022-08-22,1080,254992,Fair,Owned,True,https://images.catrental.com/assets/excavator.jpg
MAC00486,QR-00486-ESQ790,RFID91942689,Komatsu PC200-8 #0486,Excavator,Komatsu,PC200-8,KOM5596432,2022,Electric-Hybrid,Diesel,400,302,19333,India,SITE0162,rented,5325,12000,2022-03-05,2022-07-30,527,87608,Good,Owned,True,https://images.catrental.com/assets/excavator.jpg
MAC00487,QR-00487-4W6C8H,RFID80276331,Western Wideout XL #0487,Snow Plow,Western,Wideout XL,WES2426122,2022,Attachment-No-Engine,LPG,90,128,10243,USA,SITE0044,maintenance,5082,6000,2022-05-24,2022-08-05,382,91733,Good,Owned,True,https://images.catrental.com/assets/snow-plow.jpg
MAC00488,QR-00488-YNXJ5Y,RFID37435471,Caterpillar 16M3 #0488,Motor Grader,Caterpillar,16M3,CAT1335591,2018,Diesel,Diesel,415,322,26590,USA,SITE0155,rented,13985,14000,2022-04-17,2022-10-02,956,195125,Fair,Leased,True,https://images.catrental.com/assets/motor-grader.jpg
MAC00489,QR-00489-RLEZ66,RFID85294813,Caterpillar EP18NT #0489,Forklift,Caterpillar,EP18NT,CAT4847454,2021,Electric-Hybrid,Diesel,55,67,5109,India,SITE0086,available,2474,12000,2022-06-05,2022-11-16,120,29372,Fair,Leased,True,https://images.catrental.com/assets/forklift.jpg
MAC00490,QR-00490-PGN3S2,RFID94447782,JCB 3DX Xtra #0490,Backhoe Loader,JCB,3DX Xtra,JCB9229263,2019,Electric-Hybrid,Diesel,130,163,8433,Australia,SITE0026,available,5497,10000,2022-03-31,2022-08-20,547,124207,Good,Leased,True,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00491,QR-00491-14FTNM,RFID91925144,Caterpillar 390F #0491,Excavator,Caterpillar,390F,CAT1364663,2020,Diesel,Diesel,400,255,16497,USA,SITE0106,maintenance,6565,12000,2021-12-28,2022-03-19,821,197258,Fair,Owned,True,https://images.catrental.com/assets/excavator.jpg
MAC00492,QR-00492-F80HKK,RFID94405237,John Deere 672G #0492,Motor Grader,John Deere,672G,JOH7961771,2021,Diesel,Diesel,415,300,24041,Germany,SITE0174,rented,6969,14000,2022-06-16,2022-11-06,1155,226498,Fair,Owned,True,https://images.catrental.com/assets/motor-grader.jpg
MAC00493,QR-00493-545K5Q,RFID67446213,Atlas Copco XAS 185 #0493,Air Compressor,Atlas Copco,XAS 185,ATL8524467,2020,Diesel,Diesel,120,64,5103,India,SITE0020,rented,5802,10000,2022-05-01,2022-07-12,101,22344,Fair,Owned,True,https://images.catrental.com/assets/air-compressor.jpg
MAC00494,QR-00494-WYX74Z,RFID28567321,Komatsu HD465-7 #0494,Dump Truck,Komatsu,HD465-7,KOM7280278,2025,Diesel,Diesel,750,203,11930,India,SITE0051,rented,879,18000,2022-08-18,2023-02-20,346,72684,Excellent,Leased,True,https://images.catrental.com/assets/dump-truck.jpg
MAC00495,QR-00495-8RQCVM,RFID50003269,Komatsu WA470-8 #0495,Wheel Loader,Komatsu,WA470-8,KOM1377946,2022,Diesel,Diesel,380,214,18421,Germany,SITE0137,available,4364,13000,2022-08-18,2022-11-24,758,181771,Good,Owned,True,https://images.catrental.com/assets/wheel-loader.jpg
MAC00496,QR-00496-MSIKJI,RFID54765932,Caterpillar 420F #0496,Backhoe Loader,Caterpillar,420F,CAT7684512,2022,Electric-Hybrid,Diesel,130,148,9058,India,SITE0134,rented,4378,10000,2022-06-05,2022-11-07,225,52332,Excellent,Owned,False,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00497,QR-00497-B90C03,RFID88505869,Hitachi ZX350 #0497,Excavator,Hitachi,ZX350,HIT8825146,2025,Diesel,Diesel,400,313,13741,USA,SITE0106,available,100,12000,2022-12-13,2023-04-18,768,209148,Fair,Owned,True,https://images.catrental.com/assets/excavator.jpg
MAC00498,QR-00498-2JPLLQ,RFID22483511,Caterpillar 966M #0498,Wheel Loader,Caterpillar,966M,CAT8513206,2019,Electric-Hybrid,Diesel,380,239,17523,USA,SITE0034,rented,7288,13000,2022-04-18,2022-08-11,816,137171,Good,Owned,True,https://images.catrental.com/assets/wheel-loader.jpg
MAC00499,QR-00499-NMVNSW,RFID47074477,Crown SC 6000 #0499,Forklift,Crown,SC 6000,CRO3234175,2022,Diesel,Electric,55,63,3694,Germany,SITE0137,available,4541,12000,2021-12-17,2022-05-21,238,43990,Good,Owned,True,https://images.catrental.com/assets/forklift.jpg
MAC00500,QR-00500-CBC5TN,RFID51382948,JCB 3DX Xtra #0500,Backhoe Loader,JCB,3DX Xtra,JCB3609965,2024,Electric-Hybrid,Diesel,130,146,12606,India,SITE0146,rented,1028,10000,2022-05-29,2022-09-10,269,61101,Good,Owned,True,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00501,QR-00501-VKA65F,RFID40323831,Caterpillar 777G #0501,Dump Truck,Caterpillar,777G,CAT6491423,2022,Electric-Hybrid,Diesel,750,194,15165,Germany,SITE0038,transit,6061,18000,2022-12-30,2023-04-17,694,159173,Good,Leased,True,https://images.catrental.com/assets/dump-truck.jpg
MAC00502,QR-00502-SGFSH6,RFID66157785,Komatsu WA470-8 #0502,Wheel Loader,Komatsu,WA470-8,KOM2281022,2022,Diesel,Diesel,380,241,11324,Australia,SITE0160,rented,3329,13000,2022-09-18,2023-02-18,681,143622,Good,Owned,True,https://images.catrental.com/assets/wheel-loader.jpg
MAC00503,QR-00503-K52CG9,RFID60346159,Terex AC 100/4L #0503,Mobile Crane,Terex,AC 100/4L,TER9766338,2022,Diesel,Diesel,500,495,34173,USA,SITE0121,maintenance,2540,20000,2022-02-17,2022-05-02,1744,323778,Fair,Owned,True,https://images.catrental.com/assets/mobile-crane.jpg
MAC00504,QR-00504-098CJN,RFID44777922,Caterpillar 770G #0504,Dump Truck,Caterpillar,770G,CAT1688743,2025,Diesel,Diesel,750,197,16351,USA,SITE0079,rented,193,18000,2022-04-03,2022-06-25,531,107549,Fair,Owned,True,https://images.catrental.com/assets/dump-truck.jpg
MAC00505,QR-00505-CLQGDD,RFID63898807,Caterpillar 14M3 #0505,Motor Grader,Caterpillar,14M3,CAT3908982,2025,Diesel,Diesel,415,284,14631,USA,SITE0140,maintenance,165,14000,2021-12-20,2022-03-16,1036,235381,Good,Owned,True,https://images.catrental.com/assets/motor-grader.jpg
MAC00506,QR-00506-YDB90M,RFID83689502,Caterpillar 336F #0506,Excavator,Caterpillar,336F,CAT2475571,2019,Diesel,Diesel,400,302,16738,India,SITE0178,rented,9360,12000,2022-05-20,2022-12-02,422,100065,Fair,Leased,True,https://images.catrental.com/assets/excavator.jpg
MAC00507,QR-00507-OW6JFP,RFID21010428,Caterpillar 777G #0507,Dump Truck,Caterpillar,777G,CAT3371611,2019,Diesel,Diesel,750,166,16266,Germany,SITE0094,maintenance,5783,18000,2022-03-01,2022-05-25,721,142862,Fair,Leased,True,https://images.catrental.com/assets/dump-truck.jpg
MAC00508,QR-00508-XE0OF3,RFID26904163,JCB JS205 #0508,Excavator,JCB,JS205,JCB3684980,2024,Diesel,Diesel,400,303,20818,USA,SITE0122,rented,960,12000,2022-02-09,2022-05-13,950,222516,Fair,Owned,True,https://images.catrental.com/assets/excavator.jpg
MAC00509,QR-00509-0AUF2W,RFID95033765,JCB VMT 860 #0509,Road Roller,JCB,VMT 860,JCB2448717,2025,Diesel,Diesel,200,170,13200,USA,SITE0066,available,305,9000,2022-08-15,2023-02-18,479,94840,Good,Leased,True,https://images.catrental.com/assets/road-roller.jpg
MAC00510,QR-00510-2U7FMK,RFID35000242,Ingersoll Rand P185WJD #0510,Air Compressor,Ingersoll Rand,P185WJD,ING5262899,2025,Diesel,Diesel,120,58,5388,India,SITE0129,maintenance,100,10000,2022-04-23,2022-07-24,99,20841,Fair,Owned,False,https://images.catrental.com/assets/air-compressor.jpg
MAC00511,QR-00511-JPMKRQ,RFID63571581,Ingersoll Rand P185WJD #0511,Air Compressor,Ingersoll Rand,P185WJD,ING4052259,2018,Diesel,Diesel,120,54,4264,Australia,SITE0113,rented,9803,10000,2022-12-17,2023-03-31,186,41664,Excellent,Owned,True,https://images.catrental.com/assets/air-compressor.jpg
MAC00512,QR-00512-2HUT7P,RFID61125809,Caterpillar 16M3 #0512,Motor Grader,Caterpillar,16M3,CAT8237945,2020,Diesel,Diesel,415,301,26764,USA,SITE0076,transit,9760,14000,2022-02-13,2022-07-13,915,175726,Good,Owned,True,https://images.catrental.com/assets/motor-grader.jpg
MAC00513,QR-00513-25UAK3,RFID47190954,Hitachi ZX350 #0513,Excavator,Hitachi,ZX350,HIT2638914,2019,Electric-Hybrid,Diesel,400,318,13765,Germany,SITE0094,available,10408,12000,2022-12-20,2023-03-12,1078,251157,Excellent,Owned,True,https://images.catrental.com/assets/excavator.jpg
MAC00514,QR-00514-U8ULV1,RFID44845000,Caterpillar 950GC #0514,Wheel Loader,Caterpillar,950GC,CAT5125381,2024,Electric-Hybrid,Diesel,380,257,18176,India,SITE0077,transit,1063,13000,2021-12-05,2022-04-26,438,89648,Excellent,Owned,True,https://images.catrental.com/assets/wheel-loader.jpg
MAC00515,QR-00515-XOAU51,RFID64225586,Kohler 250REOZK #0515,Generator,Kohler,250REOZK,KOH3115515,2022,Electric-Hybrid,Diesel,220,92,4993,USA,SITE0161,available,3567,15000,2022-07-15,2022-11-08,286,60821,Excellent,Leased,True,https://images.catrental.com/assets/generator.jpg
MAC00516,QR-00516-1DHIHP,RFID78444765,Caterpillar CS78B #0516,Road Roller,Caterpillar,CS78B,CAT1027018,2024,Diesel,Diesel,200,167,12956,Germany,SITE0174,available,1679,9000,2021-12-29,2022-07-14,644,110538,Fair,Owned,True,https://images.catrental.com/assets/road-roller.jpg
MAC00517,QR-00517-3RFIWC,RFID74099153,Caterpillar 390F #0517,Excavator,Caterpillar,390F,CAT6460208,2020,Diesel,Diesel,400,318,21466,USA,SITE0076,available,9897,12000,2022-08-16,2022-12-25,820,218917,Good,Owned,True,https://images.catrental.com/assets/excavator.jpg
MAC00518,QR-00518-N57PLE,RFID97498378,Komatsu WA470-8 #0518,Wheel Loader,Komatsu,WA470-8,KOM9834267,2025,Diesel,Diesel,380,256,16997,USA,SITE0013,rented,100,13000,2022-01-04,2022-05-18,774,136258,Good,Owned,True,https://images.catrental.com/assets/wheel-loader.jpg
MAC00519,QR-00519-TP7A3U,RFID37721987,Caterpillar 349F #0519,Excavator,Caterpillar,349F,CAT8392036,2024,Diesel,Diesel,400,307,23181,Germany,SITE0074,rented,1091,12000,2022-02-21,2022-08-03,1090,210705,Excellent,Leased,True,https://images.catrental.com/assets/excavator.jpg
MAC00520,QR-00520-S12H1V,RFID74370467,Volvo L120H #0520,Wheel Loader,Volvo,L120H,VOL3118168,2022,Electric-Hybrid,Diesel,380,233,11012,India,SITE0036,available,4994,13000,2022-08-10,2022-11-15,366,93654,Fair,Owned,True,https://images.catrental.com/assets/wheel-loader.jpg
MAC00521,QR-00521-C45PI2,RFID80730536,Kubota SSV75 #0521,Skid Steer Loader,Kubota,SSV75,KUB1084021,2025,Electric-Hybrid,Diesel,100,100,7860,Australia,SITE0108,rented,487,9000,2022-09-22,2023-02-05,358,66516,Good,Owned,True,https://images.catrental.com/assets/skid-steer-loader.jpg
MAC00522,QR-00522-WEEW0O,RFID50119360,SANY SY308C-8 #0522,Concrete Mixer,SANY,SY308C-8,SAN7759550,2024,Diesel,Diesel,300,123,10145,India,SITE0027,available,1122,8000,2022-04-27,2022-09-02,256,41931,Fair,Owned,True,https://images.catrental.com/assets/concrete-mixer.jpg
MAC00523,QR-00523-U4YQ5T,RFID21991120,XCMG QY50KA #0523,Mobile Crane,XCMG,QY50KA,XCM4649178,2021,Diesel,Diesel,500,498,31877,USA,SITE0115,rented,2652,20000,2022-07-02,2022-11-21,1791,286119,Good,Owned,True,https://images.catrental.com/assets/mobile-crane.jpg
MAC00524,QR-00524-X6Z7VC,RFID74864003,Caterpillar 966M #0524,Wheel Loader,Caterpillar,966M,CAT2378853,2021,Diesel,Diesel,380,231,12108,India,SITE0089,available,5797,13000,2022-04-29,2022-09-23,442,92645,Excellent,Owned,True,https://images.catrental.com/assets/wheel-loader.jpg
MAC00525,QR-00525-SXXRPP,RFID60900106,Volvo A40G #0525,Dump Truck,Volvo,A40G,VOL5102653,2019,Diesel,Diesel,750,191,8552,Germany,SITE0064,rented,5521,18000,2022-10-01,2023-04-12,657,161990,Good,Leased,True,https://images.catrental.com/assets/dump-truck.jpg
MAC00526,QR-00526-MOU803,RFID45652454,Caterpillar 950GC #0526,Wheel Loader,Caterpillar,950GC,CAT2708735,2020,Diesel,Diesel,380,238,20439,Germany,SITE0166,available,5838,13000,2022-01-29,2022-08-03,817,195882,Excellent,Owned,True,https://images.catrental.com/assets/wheel-loader.jpg
MAC00527,QR-00527-QIK8IC,RFID98484809,Caterpillar 12M3 #0527,Motor Grader,Caterpillar,12M3,CAT8756839,2023,Diesel,Diesel,415,322,20030,USA,SITE0003,rented,1725,14000,2022-02-05,2022-06-09,1066,176995,Fair,Owned,True,https://images.catrental.com/assets/motor-grader.jpg
MAC00528,QR-00528-T5NHXF,RFID29403500,Caterpillar 349F #0528,Excavator,Caterpillar,349F,CAT7601967,2020,Diesel,Diesel,400,323,17206,USA,SITE0100,rented,5338,12000,2022-07-26,2022-10-18,926,231237,Fair,Leased,True,https://images.catrental.com/assets/excavator.jpg
MAC00529,QR-00529-B261JX,RFID35959953,XCMG QY50KA #0529,Mobile Crane,XCMG,QY50KA,XCM7752023,2021,Electric-Hybrid,Diesel,500,470,27301,Germany,SITE0009,available,7089,20000,2022-11-11,2023-04-24,1944,379378,Fair,Owned,True,https://images.catrental.com/assets/mobile-crane.jpg
MAC00530,QR-00530-0RVZ3Y,RFID49036715,Cummins C220D5 #0530,Generator,Cummins,C220D5,CUM5269556,2021,Diesel,Diesel,220,86,6426,India,SITE0098,available,2872,15000,2022-02-10,2022-05-05,164,32886,Poor,Owned,True,https://images.catrental.com/assets/generator.jpg
MAC00531,QR-00531-CMYXBD,RFID14733307,Komatsu WA470-8 #0531,Wheel Loader,Komatsu,WA470-8,KOM1323716,2018,Electric-Hybrid,Diesel,380,236,18801,Australia,SITE0001,rented,5371,13000,2022-06-16,2022-09-09,703,167293,Excellent,Owned,True,https://images.catrental.com/assets/wheel-loader.jpg
